epoch,learning_rate,step,training_auroc,training_domain_balanced_blend,training_domain_balanced_loss,training_loss,training_source_loss,training_total_loss,validation_auroc,validation_loss
32,2.0164261513855308e-05,329,0.7505301237106323,1.0,0.6576634645462036,0.6576634645462036,0.6576634645462036,0.6576634645462036,,
33,,339,,,,,,,0.7098515629768372,0.6498556137084961
33,2.1123601982253604e-05,339,0.7464800477027893,1.0,0.6564093828201294,0.6564093828201294,0.6564093828201294,0.6564093828201294,,
34,,349,,,,,,,0.7080200910568237,0.6484400033950806
34,2.2104453819338232e-05,349,0.7460988759994507,1.0,0.6517430543899536,0.6517430543899536,0.6517430543899536,0.6517430543899536,,
35,,359,,,,,,,0.71467125415802,0.6433739066123962
35,2.3106143999029882e-05,359,0.753853440284729,1.0,0.6468309164047241,0.6468309164047241,0.6468309164047241,0.6468309164047241,,
36,,369,,,,,,,0.7090803980827332,0.6408848166465759
36,2.4127974029397592e-05,369,0.7457534074783325,1.0,0.6477673053741455,0.6477673053741455,0.6477673053741455,0.6477673053741455,,
37,,379,,,,,,,0.7101407647132874,0.6375271677970886
37,2.5169232685584575e-05,379,0.7521143555641174,1.0,0.644000232219696,0.644000232219696,0.644000232219696,0.644000232219696,,
38,,389,,,,,,,0.7049354314804077,0.6368418335914612
38,2.6229177819914185e-05,389,0.7477664947509766,1.0,0.6423407793045044,0.6423407793045044,0.6423407793045044,0.6423407793045044,,
39,,399,,,,,,,0.7041642665863037,0.6358071565628052
39,2.730709093157202e-05,399,0.7472662329673767,1.0,0.641740620136261,0.641740620136261,0.641740620136261,0.641740620136261,,
