epoch,learning_rate,step,training_auroc,training_domain_balanced_blend,training_domain_balanced_loss,training_loss,training_source_loss,training_total_loss,validation_auroc,validation_loss
27,,279,,,,,,,0.7036822438240051,0.6577970385551453
27,1.571319080539979e-05,279,0.7223824262619019,0.5,0.6698780059814453,0.6666287183761597,0.6666287183761597,0.6666287183761597,,
28,,289,,,,,,,0.7083092927932739,0.6557005047798157
28,1.6555224647163413e-05,289,0.7526861429214478,0.5,0.6616659164428711,0.6585798263549805,0.6585798263549805,0.6585798263549805,,
29,,299,,,,,,,0.7117794752120972,0.6540578603744507
29,1.7421962184016593e-05,299,0.7298986911773682,0.5,0.6631442904472351,0.6603533625602722,0.6603533625602722,0.6603533625602722,,
30,,309,,,,,,,0.7102371454238892,0.6521569490432739
30,1.8312795873498544e-05,309,0.7241214513778687,0.5,0.6611467599868774,0.658261775970459,0.658261775970459,0.658261775970459,,
31,,319,,,,,,,0.7009832859039307,0.6517800092697144
31,1.9227107259212062e-05,319,0.7369862794876099,0.5,0.6574808359146118,0.6538784503936768,0.6538784503936768,0.6538784503936768,,
32,,329,,,,,,,0.7023327946662903,0.6506639719009399
32,2.0164261513855308e-05,329,0.7336747646331787,0.5,0.658785343170166,0.6547320485115051,0.6547320485115051,0.6547320485115051,,
33,,339,,,,,,,0.7042606472969055,0.6489949226379395
33,2.1123601982253604e-05,339,0.7460392713546753,0.5,0.6531128883361816,0.6489274501800537,0.6489274501800537,0.6489274501800537,,
34,,349,,,,,,,0.7050318121910095,0.6482760906219482
34,2.2104453819338232e-05,349,0.7400596141815186,0.5,0.6508368849754333,0.646841824054718,0.646841824054718,0.646841824054718,,
35,,359,,,,,,,0.7034895420074463,0.6440374851226807
35,2.3106143999029882e-05,359,0.7423347234725952,0.5,0.6497251987457275,0.6450910568237305,0.6450910568237305,0.6450910568237305,,
36,,369,,,,,,,0.7059957981109619,0.6359624862670898
36,2.4127974029397592e-05,369,0.7442048788070679,0.5,0.646909773349762,0.6424198746681213,0.6424198746681213,0.6424198746681213,,
37,,379,,,,,,,0.7028146982192993,0.6349084973335266
37,2.5169232685584575e-05,379,0.7476950883865356,0.5,0.6440908312797546,0.6390904784202576,0.6390904784202576,0.6390904784202576,,
38,,389,,,,,,,0.7119722366333008,0.636631190776825
38,2.6229177819914185e-05,389,0.7487313747406006,0.5,0.6404593586921692,0.6352238059043884,0.6352238059043884,0.6352238059043884,,
39,,399,,,,,,,0.7020435333251953,0.6270142793655396
39,2.730709093157202e-05,399,0.7447171211242676,0.5,0.6388447284698486,0.6337411999702454,0.6337411999702454,0.6337411999702454,,
