epoch,learning_rate,step,training_auroc,training_loss,training_source_loss,training_total_loss,validation_auroc,validation_loss
12,6.401047357940115e-06,129,0.5656038522720337,0.6886296272277832,0.6886296272277832,0.6886296272277832,,
13,,139,,,,,0.575786292552948,0.6802904009819031
13,6.8126159931125585e-06,139,0.5823293924331665,0.6873148679733276,0.6873148679733276,0.6873148679733276,,
14,,149,,,,,0.5719022750854492,0.6800674200057983
14,7.255674518091837e-06,149,0.5979182720184326,0.6858755946159363,0.6858755946159363,0.6858755946159363,,
15,,159,,,,,0.581849217414856,0.6794806122779846
15,7.729918252152856e-06,159,0.5862894058227539,0.6865713000297546,0.6865713000297546,0.6865713000297546,,
16,,169,,,,,0.592743456363678,0.678617000579834
16,8.235014320234768e-06,169,0.6058263778686523,0.6845791339874268,0.6845791339874268,0.6845791339874268,,
17,,179,,,,,0.5991853475570679,0.6781955361366272
17,8.770610293140635e-06,179,0.6034516096115112,0.6846067309379578,0.6846067309379578,0.6846067309379578,,
18,,189,,,,,0.6018378734588623,0.6766257286071777
18,9.336334187537432e-06,189,0.6185709238052368,0.6822332143783569,0.6822332143783569,0.6822332143783569,,
19,,199,,,,,0.5969116687774658,0.6737921833992004
19,9.931789463735186e-06,199,0.6254830360412598,0.681043803691864,0.681043803691864,0.681043803691864,,
20,,209,,,,,0.6113110780715942,0.6701736450195312
20,1.0556563211139292e-05,209,0.6232936382293701,0.680928647518158,0.680928647518158,0.680928647518158,,
21,,219,,,,,0.6149109601974487,0.6682475805282593
21,1.1210221600777004e-05,219,0.6357839107513428,0.6791063547134399,0.6791063547134399,0.6791063547134399,,
22,,229,,,,,0.6188896894454956,0.6664369702339172
22,1.1892304428329226e-05,229,0.6362983584403992,0.6785085201263428,0.6785085201263428,0.6785085201263428,,
23,,239,,,,,0.6189844608306885,0.6658158302307129
23,1.2602339666045737e-05,239,0.6450679302215576,0.6764938831329346,0.6764938831329346,0.6764938831329346,,
24,,249,,,,,0.6246684193611145,0.6667212843894958
24,1.333983163931407e-05,249,0.6474816203117371,0.6752924919128418,0.6752924919128418,0.6752924919128418,,
25,,259,,,,,0.6271315217018127,0.6657713055610657
25,1.4104270121606532e-05,259,0.648310124874115,0.6748121976852417,0.6748121976852417,0.6748121976852417,,
26,,269,,,,,0.6375521421432495,0.6622564196586609
26,1.4895115782564972e-05,269,0.6602141857147217,0.6720559597015381,0.6720559597015381,0.6720559597015381,,
27,,279,,,,,0.6443728804588318,0.660708487033844
27,1.5711817468400113e-05,279,0.6828856468200684,0.668662428855896,0.668662428855896,0.668662428855896,,
28,,289,,,,,0.6474043130874634,0.6561560034751892
28,1.6553813111386262e-05,289,0.6738768815994263,0.6687540411949158,0.6687540411949158,0.6687540411949158,,
29,,299,,,,,0.6410572528839111,0.6545566320419312
29,1.7420510630472563e-05,299,0.6887480020523071,0.6662729978561401,0.6662729978561401,0.6662729978561401,,
30,,309,,,,,0.6355627179145813,0.6538354158401489
30,1.831130612117704e-05,309,0.6904228925704956,0.6646363735198975,0.6646363735198975,0.6646363735198975,,
31,,319,,,,,0.6386889219284058,0.6527939438819885
31,1.9225581127102487e-05,319,0.6969671845436096,0.6616970896720886,0.6616970896720886,0.6616970896720886,,
32,,329,,,,,0.6572564840316772,0.6481494307518005
32,2.0162699001957662e-05,329,0.6974098682403564,0.6597369909286499,0.6597369909286499,0.6597369909286499,,
33,,339,,,,,0.6540356278419495,0.6475382447242737
33,2.112200490955729e-05,339,0.6950170993804932,0.6575826406478882,0.6575826406478882,0.6575826406478882,,
34,,349,,,,,0.6591511964797974,0.6443141102790833
34,2.2102824004832655e-05,349,0.6981755495071411,0.6548017263412476,0.6548017263412476,0.6548017263412476,,
35,,359,,,,,0.6730769276618958,0.6393234729766846
35,2.310448144271504e-05,359,0.6971825361251831,0.6528506875038147,0.6528506875038147,0.6528506875038147,,
36,,369,,,,,0.6641720533370972,0.6406879425048828
36,2.4126278731273487e-05,369,0.6964287757873535,0.6511754989624023,0.6511754989624023,0.6511754989624023,,
37,,379,,,,,0.6409624814987183,0.6350122690200806
37,2.516750646464061e-05,379,0.7035353183746338,0.6481696963310242,0.6481696963310242,0.6481696963310242,,
38,,389,,,,,0.645225465297699,0.6318565011024475
38,2.6227422495139763e-05,389,0.7131901979446411,0.6447335481643677,0.6447335481643677,0.6447335481643677,,
39,,399,,,,,0.6623721122741699,0.6251400709152222
39,2.7305308321956545e-05,399,0.7220553755760193,0.6398084759712219,0.6398084759712219,0.6398084759712219,,
