epoch,learning_rate,step,training_auroc,training_loss,validation_auroc,validation_loss
30,,216,,,0.7040322422981262,0.604053795337677
30,1.553154106659349e-05,216,0.7539221048355103,0.5695679783821106,,
31,,223,,,0.6901209950447083,0.5872189998626709
31,1.6276557289529592e-05,223,0.7623481750488281,0.5625215768814087,,
32,,230,,,0.6921370625495911,0.5891973376274109
32,1.7041385945049115e-05,230,0.7629554271697998,0.5598868131637573,,
33,,237,,,0.7014113068580627,0.6012741327285767
33,1.7825599570642225e-05,237,0.7558451890945435,0.5611597895622253,,
34,,244,,,0.7004032135009766,0.6003041863441467
34,1.8628763427841477e-05,244,0.7671811580657959,0.5570474863052368,,
35,,251,,,0.70322585105896,0.594058632850647
35,1.9450439140200615e-05,251,0.7692054510116577,0.548022985458374,,
36,,258,,,0.701411247253418,0.5912709832191467
36,2.0290164684411138e-05,258,0.7764170169830322,0.5410326719284058,,
37,,265,,,0.7068548202514648,0.5922656059265137
37,2.1147472580196336e-05,265,0.7816042900085449,0.5388954877853394,,
38,,272,,,0.7185484170913696,0.5853888392448425
38,2.2021895347279496e-05,272,0.7791497707366943,0.5435025095939636,,
39,,279,,,0.7177419662475586,0.5916412472724915
39,2.2912941858521663e-05,279,0.7918269634246826,0.5302115678787231,,
40,,286,,,0.728225827217102,0.5801105499267578
40,2.3820120986783877e-05,286,0.7892712354660034,0.5269739031791687,,
41,,293,,,0.7122983932495117,0.6001074314117432
41,2.4742927053011954e-05,293,0.7964321374893188,0.5259934663772583,,
42,,300,,,0.7221773862838745,0.5816221237182617
42,2.5680848921183497e-05,300,0.8063511848449707,0.525333821773529,,
43,,307,,,0.7336693406105042,0.5789667963981628
43,2.663336636032909e-05,307,0.795900821685791,0.5388896465301514,,
44,,314,,,0.7302418947219849,0.5987980961799622
44,2.7599955501500517e-05,314,0.8007338047027588,0.5256577134132385,,
45,,321,,,0.7112903594970703,0.5785323977470398
45,2.8580074285855517e-05,321,0.8136639595031738,0.5046493411064148,,
46,,328,,,0.7211693525314331,0.5961933732032776
46,2.9573180654551834e-05,328,0.8218116760253906,0.4991030693054199,,
47,,335,,,0.711693525314331,0.584432065486908
47,3.0578728910768405e-05,335,0.8307186365127563,0.48741814494132996,,
48,,342,,,0.731249988079071,0.5967530608177185
48,3.1596147891832516e-05,342,0.8283653259277344,0.4900282621383667,,
49,,349,,,0.7096774578094482,0.5901037454605103
49,3.26248919009231e-05,349,0.833274245262146,0.48383262753486633,,
50,,356,,,0.7258064150810242,0.592628002166748
50,3.3664375223452225e-05,356,0.8378795385360718,0.47661060094833374,,
51,,363,,,0.7157257795333862,0.5963526368141174
51,3.471402669674717e-05,363,0.8382843732833862,0.4729594886302948,,
52,,370,,,0.7209677696228027,0.6033897995948792
52,3.5773267882177606e-05,370,0.8456730842590332,0.46708959341049194,,
53,,377,,,0.7203629016876221,0.6130682826042175
53,3.684150942717679e-05,377,0.8603239059448242,0.4550899863243103,,
54,,384,,,0.7391129732131958,0.6151132583618164
54,3.791815470322035e-05,384,0.8300607204437256,0.4899594783782959,,
55,,391,,,0.7506048679351807,0.6057783961296082
55,3.900261435774155e-05,391,0.8530111312866211,0.4603101909160614,,
56,,398,,,0.7163306474685669,0.6160824298858643
56,4.009427357232198e-05,398,0.8679909110069275,0.4460618197917938,,
57,,405,,,0.7288306951522827,0.6267557144165039
57,4.119253935641609e-05,405,0.8890435695648193,0.41864803433418274,,
58,,412,,,0.7118951082229614,0.6466922163963318
58,4.2296804167563096e-05,412,0.894180178642273,0.41050252318382263,,
59,,419,,,0.7213709354400635,0.6610754132270813
59,4.340644954936579e-05,419,0.8923076391220093,0.40196311473846436,,
60,,426,,,0.7272177338600159,0.7052068710327148
60,4.452085340744816e-05,426,0.9083249568939209,0.37810736894607544,,
61,,433,,,0.7457661628723145,0.7078441381454468
61,4.563940456137061e-05,433,0.9122216701507568,0.37512850761413574,,
62,,440,,,0.7437499761581421,0.814611554145813
62,4.676148819271475e-05,440,0.9051366448402405,0.39128872752189636,,
63,,447,,,0.7254032492637634,0.9065400958061218
63,4.788647856912576e-05,447,0.9225455522537231,0.3620223104953766,,
