epoch,learning_rate,step,training_auroc,training_coral_loss,training_coral_weight,training_loss,training_source_loss,training_total_loss,validation_auroc,validation_loss
28,1.1555720448086504e-05,202,0.7577873468399048,0.0005256833974272013,0.20000003278255463,0.568265438079834,0.5681602954864502,0.568265438079834,,
29,,209,,,,,,,0.7204917669296265,0.5932294130325317
29,1.2087923096260056e-05,209,0.7635585069656372,0.0005360064678825438,0.20000003278255463,0.5608422756195068,0.5607350468635559,0.5608422756195068,,
30,,216,,,,,,,0.7381147146224976,0.5780185461044312
30,1.2636520295927767e-05,216,0.7629284262657166,0.0005915604997426271,0.20000003278255463,0.5580121874809265,0.5578938126564026,0.5580121874809265,,
31,,223,,,,,,,0.7379098534584045,0.5819717645645142
31,1.3201288311393e-05,223,0.7692540287971497,0.0006079274462535977,0.20000003278255463,0.5557066798210144,0.5555851459503174,0.5557066798210144,,
32,,230,,,,,,,0.7180328369140625,0.5899103283882141
32,1.3781994312012102e-05,230,0.7732863426208496,0.0006368710892274976,0.20000003278255463,0.5496295094490051,0.5495021939277649,0.5496295094490051,,
33,,237,,,,,,,0.7377049326896667,0.5767243504524231
33,1.4378399100678507e-05,237,0.7771421670913696,0.0006763903656974435,0.20000003278255463,0.5477621555328369,0.5476269125938416,0.5477621555328369,,
34,,244,,,,,,,0.7409836053848267,0.5867313146591187
34,1.4990260751801543e-05,244,0.770337700843811,0.0006988529930822551,0.20000003278255463,0.5476469397544861,0.5475071668624878,0.5476469397544861,,
35,,251,,,,,,,0.7516393661499023,0.5616868138313293
35,1.5617324606864713e-05,251,0.7818548679351807,0.0007172292098402977,0.20000003278255463,0.5414612889289856,0.5413178205490112,0.5414612889289856,,
36,,258,,,,,,,0.7487704753875732,0.5571852326393127
36,1.625933509785682e-05,258,0.7811744213104248,0.0007301798323169351,0.20000003278255463,0.542502224445343,0.5423561930656433,0.542502224445343,,
37,,265,,,,,,,0.745081901550293,0.5744673609733582
37,1.691602483333554e-05,265,0.7927671670913696,0.0007231918280012906,0.20000003278255463,0.5336103439331055,0.5334656834602356,0.5336103439331055,,
38,,272,,,,,,,0.7344262599945068,0.5932191014289856
38,1.7587130059837364e-05,272,0.7956401109695435,0.0007726967451162636,0.20000003278255463,0.5359005928039551,0.5357460975646973,0.5359005928039551,,
39,,279,,,,,,,0.7344262599945068,0.5658037066459656
39,1.8272368834004737e-05,279,0.7940020561218262,0.0007687986944802105,0.20000003278255463,0.5286576747894287,0.528503954410553,0.5286576747894287,,
