epoch,learning_rate,step,training_auroc,training_loss,validation_auroc,validation_loss
19,1.6156032870640047e-05,139,0.7621963024139404,0.5530180335044861,,
20,,146,,,0.7199596762657166,0.5893843173980713
20,1.6601194147369824e-05,146,0.7675101161003113,0.5499657392501831,,
21,,153,,,0.7262096405029297,0.6120822429656982
21,1.7068616216420196e-05,153,0.7758033275604248,0.546754002571106,,
22,,160,,,0.7258064150810242,0.6243856549263
22,1.755822631821502e-05,160,0.789726734161377,0.5314256548881531,,
23,,167,,,0.7250000238418579,0.5966426134109497
23,1.8069940779241733e-05,167,0.7883856296539307,0.5341678857803345,,
24,,174,,,0.7237902879714966,0.5900875926017761
24,1.8603683201945387e-05,174,0.7836538553237915,0.5383777618408203,,
25,,181,,,0.7338709831237793,0.6420019268989563
25,1.915937173180282e-05,181,0.7904351949691772,0.5281230807304382,,
26,,188,,,0.7348790168762207,0.5884799361228943
26,1.973690996237565e-05,188,0.7862348556518555,0.5294902920722961,,
27,,195,,,0.7427419424057007,0.6158915162086487
27,2.0336208763183095e-05,195,0.8011640310287476,0.5229286551475525,,
28,,202,,,0.7447580695152283,0.6285726428031921
28,2.095716990879737e-05,202,0.8003036379814148,0.5233364701271057,,
29,,209,,,0.7421371340751648,0.5814282894134521
29,2.159970063075889e-05,209,0.8073379993438721,0.5110272169113159,,
30,,216,,,0.7467741966247559,0.6121246218681335
30,2.226368997071404e-05,216,0.8154098987579346,0.50851970911026,,
31,,223,,,0.7483870983123779,0.626139223575592
31,2.2949041522224434e-05,223,0.820774257183075,0.5000612139701843,,
32,,230,,,0.7465726137161255,0.5871801376342773
32,2.3655640688957646e-05,230,0.8219888806343079,0.4955277740955353,,
33,,237,,,0.7564516067504883,0.6185243725776672
33,2.4383367417613044e-05,237,0.8269230127334595,0.4998701810836792,,
34,,244,,,0.759475827217102,0.6026961207389832
34,2.513211984478403e-05,244,0.8295799493789673,0.4957893490791321,,
35,,251,,,0.7584677934646606,0.6146988868713379
35,2.5901768822222948e-05,251,0.8307691812515259,0.49605846405029297,,
36,,258,,,0.7622983455657959,0.6281411647796631
36,2.669219065865036e-05,258,0.8386892080307007,0.48640209436416626,,
37,,265,,,0.7582660913467407,0.5942934155464172
37,2.750326893874444e-05,265,0.8441042900085449,0.4725014269351959,,
38,,272,,,0.7620967626571655,0.6412709355354309
38,2.8334859962342307e-05,272,0.8331730365753174,0.4945518672466278,,
39,,279,,,0.7558467388153076,0.5887783765792847
39,2.918684549513273e-05,279,0.8512904644012451,0.4654689431190491,,
40,,286,,,0.7576613426208496,0.6514846682548523
40,3.005908365594223e-05,286,0.8405110836029053,0.4716704785823822,,
41,,293,,,0.7534274458885193,0.6010788679122925
41,3.095142892561853e-05,293,0.8559969663619995,0.4558309018611908,,
42,,300,,,0.7552419900894165,0.6872919797897339
42,3.1863743060966954e-05,300,0.8723684549331665,0.4384767413139343,,
43,,307,,,0.7530242204666138,0.5955614447593689
43,3.279588418081403e-05,307,0.8805921077728271,0.4341728985309601,,
44,,314,,,0.7633064389228821,0.7559224963188171
44,3.374769585207105e-05,314,0.8705465197563171,0.4446922242641449,,
45,,321,,,0.76552414894104,0.6072570085525513
45,3.471904346952215e-05,321,0.8579959869384766,0.4673924148082733,,
46,,328,,,0.7649194002151489,0.7722106575965881
46,3.5709734220290557e-05,328,0.8499747514724731,0.4676958918571472,,
47,,335,,,0.7572581171989441,0.6066520810127258
47,3.671965896501206e-05,335,0.8750505447387695,0.4268384277820587,,
48,,342,,,0.7633064985275269,0.8072298765182495
48,3.7748617614852265e-05,342,0.8697621822357178,0.43634936213493347,,
49,,349,,,0.7592742443084717,0.587628960609436
49,3.879647920257412e-05,349,0.8689777255058289,0.43660205602645874,,
50,,356,,,0.7649194002151489,0.6782897710800171
50,3.9863040001364425e-05,356,0.8897013664245605,0.4121358096599579,,
51,,363,,,0.7699596881866455,0.6117810010910034
51,4.0948147216113284e-05,363,0.9023532867431641,0.3926751911640167,,
52,,370,,,0.7709677219390869,0.6273661851882935
52,4.205163349979557e-05,370,0.9255819916725159,0.36343973875045776,,
53,,377,,,0.7645161151885986,0.6735288500785828
53,4.317331331549212e-05,377,0.9248988032341003,0.3509043753147125,,
