epoch,learning_rate,step,training_auroc,training_coral_loss,training_coral_weight,training_loss,training_source_loss,training_total_loss,validation_auroc,validation_loss
28,1.155449263023911e-05,202,0.7673583030700684,0.0002457413647789508,0.20000001788139343,0.5744265913963318,0.5743774771690369,0.5744265913963318,,
29,,209,,,,,,,0.6514112949371338,0.6446691751480103
29,1.2086656170140486e-05,209,0.7616143226623535,0.00024335454509127885,0.20000001788139343,0.576044499874115,0.575995922088623,0.576044499874115,,
30,,216,,,,,,,0.6645160913467407,0.6413329839706421
30,1.2635216990020126e-05,216,0.7688006162643433,0.0002641199971549213,0.20000001788139343,0.5655831098556519,0.5655303001403809,0.5655831098556519,,
31,,223,,,,,,,0.645362913608551,0.6313039660453796
31,1.3199948625697289e-05,223,0.7727479934692383,0.00026993677602149546,0.20000001788139343,0.5612707734107971,0.5612167716026306,0.5612707734107971,,
32,,230,,,,,,,0.6695564389228821,0.6547205448150635
32,1.3780617337033618e-05,230,0.7678138017654419,0.00028706417651847005,0.20000001788139343,0.5590264797210693,0.5589690208435059,0.5590264797210693,,
33,,237,,,,,,,0.6907258033752441,0.6338720321655273
33,1.4376986655406654e-05,237,0.7832742929458618,0.0003203444357495755,0.20000001788139343,0.546779990196228,0.5467159748077393,0.546779990196228,,
34,,244,,,,,,,0.704838752746582,0.6178084015846252
34,1.498881283623632e-05,244,0.7844129800796509,0.0003460514126345515,0.20000001788139343,0.5444846749305725,0.5444154143333435,0.5444846749305725,,
35,,251,,,,,,,0.7038306593894958,0.6412922739982605
35,1.5615842130500823e-05,251,0.7840334177017212,0.00036232112324796617,0.20000001788139343,0.5410916805267334,0.5410191416740417,0.5410916805267334,,
36,,258,,,,,,,0.6576613187789917,0.648831844329834
36,1.6257819879683666e-05,258,0.7875252962112427,0.00038641903665848076,0.20000001788139343,0.5391945242881775,0.5391172766685486,0.5391945242881775,,
37,,265,,,,,,,0.67580646276474,0.6301096677780151
37,1.691447505436372e-05,265,0.7937753200531006,0.00038549001328647137,0.20000001788139343,0.5300954580307007,0.5300182104110718,0.5300954580307007,,
38,,272,,,,,,,0.6752016544342041,0.6453399062156677
38,1.758554753905628e-05,272,0.7876771688461304,0.00042681832564994693,0.20000001788139343,0.5355308055877686,0.535445511341095,0.5355308055877686,,
39,,279,,,,,,,0.6818548440933228,0.6389827132225037
39,1.8270755390403792e-05,279,0.7934716939926147,0.00046539606410078704,0.20000001788139343,0.5274246335029602,0.5273315906524658,0.5274246335029602,,
