epoch,learning_rate,step,training_auroc,training_loss,training_source_loss,training_total_loss,validation_auroc,validation_loss
19,,199,,,,,0.547082245349884,0.6876800060272217
19,9.931789463735186e-06,199,0.6523538827896118,0.6752027273178101,0.6752027273178101,0.6752027273178101,,
20,,209,,,,,0.5536187887191772,0.6858872175216675
20,1.0556563211139292e-05,209,0.6805886030197144,0.6713201403617859,0.6713201403617859,0.6713201403617859,,
21,,219,,,,,0.5685865879058838,0.6838046908378601
21,1.1210221600777004e-05,219,0.6825746297836304,0.6709737777709961,0.6709737777709961,0.6709737777709961,,
22,,229,,,,,0.5750284194946289,0.6827495098114014
22,1.1892304428329226e-05,229,0.6972184181213379,0.6684802770614624,0.6684802770614624,0.6684802770614624,,
23,,239,,,,,0.5850701332092285,0.6825726628303528
23,1.2602339666045737e-05,239,0.705054759979248,0.6662776470184326,0.6662776470184326,0.6662776470184326,,
24,,249,,,,,0.5861121416091919,0.6815056204795837
24,1.333983163931407e-05,249,0.7018723487854004,0.6651069521903992,0.6651069521903992,0.6651069521903992,,
25,,259,,,,,0.5995641946792603,0.6803468465805054
25,1.4104270121606532e-05,259,0.7093707323074341,0.662255585193634,0.662255585193634,0.662255585193634,,
26,,269,,,,,0.5983327627182007,0.6776102185249329
26,1.4895115782564972e-05,269,0.7087874412536621,0.6612869501113892,0.6612869501113892,0.6612869501113892,,
27,,279,,,,,0.6084691286087036,0.6746589541435242
27,1.5711817468400113e-05,279,0.7100317478179932,0.6598036289215088,0.6598036289215088,0.6598036289215088,,
28,,289,,,,,0.615574061870575,0.6713171601295471
28,1.6553813111386262e-05,289,0.7343781590461731,0.6538731455802917,0.6538731455802917,0.6538731455802917,,
29,,299,,,,,0.6204054355621338,0.6684314608573914
29,1.7420510630472563e-05,299,0.7325955629348755,0.652106523513794,0.652106523513794,0.652106523513794,,
30,,309,,,,,0.6249526143074036,0.666010320186615
30,1.831130612117704e-05,309,0.7212059497833252,0.6518799662590027,0.6518799662590027,0.6518799662590027,,
31,,319,,,,,0.6229632496833801,0.6647858619689941
31,1.9225581127102487e-05,319,0.7392235994338989,0.6456119418144226,0.6456119418144226,0.6456119418144226,,
32,,329,,,,,0.6315839290618896,0.6633278727531433
32,2.0162699001957662e-05,329,0.7405993938446045,0.6425288319587708,0.6425288319587708,0.6425288319587708,,
33,,339,,,,,0.633004903793335,0.6627568602561951
33,2.112200490955729e-05,339,0.7381947040557861,0.6402140259742737,0.6402140259742737,0.6402140259742737,,
34,,349,,,,,0.6372679471969604,0.6635845899581909
34,2.2102824004832655e-05,349,0.7466530799865723,0.6365289092063904,0.6365289092063904,0.6365289092063904,,
35,,359,,,,,0.6348048448562622,0.6624273061752319
35,2.310448144271504e-05,359,0.7460309267044067,0.633811891078949,0.633811891078949,0.633811891078949,,
36,,369,,,,,0.6289314031600952,0.6623346209526062
36,2.4126278731273487e-05,369,0.7506849765777588,0.6289182901382446,0.6289182901382446,0.6289182901382446,,
37,,379,,,,,0.627415657043457,0.6586728096008301
37,2.516750646464061e-05,379,0.7473469972610474,0.6278408169746399,0.6278408169746399,0.6278408169746399,,
38,,389,,,,,0.6304471492767334,0.6545350551605225
38,2.6227422495139763e-05,389,0.7582700252532959,0.6216049194335938,0.6216049194335938,0.6216049194335938,,
39,,399,,,,,0.6283630132675171,0.6529949903488159
39,2.7305308321956545e-05,399,0.7586169242858887,0.6185060143470764,0.6185060143470764,0.6185060143470764,,
