epoch,learning_rate,step,training_auroc,training_loss,training_source_loss,training_total_loss,validation_auroc,validation_loss
31,3.351698615006171e-05,223,0.7488360404968262,0.6227000951766968,0.6227000951766968,0.6227000951766968,,
32,,230,,,,,0.7534273862838745,0.6003929972648621
32,3.5206474422011524e-05,230,0.7551113367080688,0.618071436882019,0.618071436882019,0.618071436882019,,
33,,237,,,,,0.7516129016876221,0.5968042612075806
33,3.692002792377025e-05,237,0.7506072521209717,0.6136941909790039,0.6136941909790039,0.6136941909790039,,
34,,244,,,,,0.7645161151885986,0.5881072282791138
34,3.865517646772787e-05,244,0.7543269395828247,0.6076876521110535,0.6076876521110535,0.6076876521110535,,
35,,251,,,,,0.767338752746582,0.5877897143363953
35,4.0409446228295565e-05,251,0.7668775320053101,0.5984081029891968,0.5984081029891968,0.5984081029891968,,
36,,258,,,,,0.7681452035903931,0.5844900012016296
36,4.2180319724138826e-05,258,0.7569584846496582,0.596239447593689,0.596239447593689,0.596239447593689,,
37,,265,,,,,0.7590725421905518,0.5731821656227112
37,4.396525037009269e-05,265,0.7621963024139404,0.5887550115585327,0.5887550115585327,0.5887550115585327,,
38,,272,,,,,0.7610887289047241,0.5644227862358093
38,4.5761698856949806e-05,272,0.7669281363487244,0.5817878842353821,0.5817878842353821,0.5817878842353821,,
39,,279,,,,,0.7532258033752441,0.5625090599060059
39,4.756708221975714e-05,279,0.777580976486206,0.5729737281799316,0.5729737281799316,0.5729737281799316,,
