epoch,learning_rate,step,training_auroc,training_loss,training_source_loss,training_total_loss,validation_auroc,validation_loss
18,,132,,,,,0.6429435014724731,0.6738912463188171
18,1.4782214748265687e-05,132,0.722615122795105,0.6647615432739258,0.6647615432739258,0.6647615432739258,,
19,,139,,,,,0.6310484409332275,0.6701054573059082
19,1.5955825801938772e-05,139,0.7430920600891113,0.660376250743866,0.660376250743866,0.660376250743866,,
20,,146,,,,,0.6364918947219849,0.6638761162757874
20,1.7181064322357997e-05,146,0.7387905120849609,0.6577694416046143,0.6577694416046143,0.6577694416046143,,
21,,153,,,,,0.6342741250991821,0.6590074300765991
21,1.845618498919066e-05,153,0.736437201499939,0.6559396386146545,0.6559396386146545,0.6559396386146545,,
22,,160,,,,,0.6316531896591187,0.654670238494873
22,1.9779357899096794e-05,160,0.7472735047340393,0.6510475277900696,0.6510475277900696,0.6510475277900696,,
23,,167,,,,,0.6245967149734497,0.6495530605316162
23,2.1148687665117905e-05,167,0.7507591247558594,0.6478201746940613,0.6478201746940613,0.6478201746940613,,
24,,174,,,,,0.6060484051704407,0.6459550857543945
24,2.256220977869816e-05,174,0.7573633193969727,0.6437307596206665,0.6437307596206665,0.6437307596206665,,
25,,181,,,,,0.6100806593894958,0.6404125094413757
25,2.401790152362082e-05,181,0.7441295385360718,0.642091691493988,0.642091691493988,0.642091691493988,,
26,,188,,,,,0.6243951320648193,0.6391883492469788
26,2.551367288106121e-05,188,0.7677125930786133,0.6328250765800476,0.6328250765800476,0.6328250765800476,,
27,,195,,,,,0.6334677338600159,0.6357107162475586
27,2.7047391995438375e-05,195,0.75789475440979,0.6301232576370239,0.6301232576370239,0.6301232576370239,,
28,,202,,,,,0.64052414894104,0.6326006650924683
28,2.8616854251595214e-05,202,0.7657895088195801,0.6229889988899231,0.6229889988899231,0.6229889988899231,,
29,,209,,,,,0.6584677696228027,0.628247857093811
29,3.0219811378628947e-05,209,0.7608553171157837,0.6202175617218018,0.6202175617218018,0.6202175617218018,,
30,,216,,,,,0.6671370267868042,0.6234154105186462
30,3.1853971449891105e-05,216,0.7645243406295776,0.6138414144515991,0.6138414144515991,0.6138414144515991,,
31,,223,,,,,0.6691532135009766,0.6182706952095032
31,3.351698615006171e-05,223,0.7683703899383545,0.6083859205245972,0.6083859205245972,0.6083859205245972,,
32,,230,,,,,0.6629031896591187,0.6064123511314392
32,3.5206474422011524e-05,230,0.7646760940551758,0.6026772856712341,0.6026772856712341,0.6026772856712341,,
33,,237,,,,,0.6729838848114014,0.6017583608627319
33,3.692002792377025e-05,237,0.7723431587219238,0.5955269932746887,0.5955269932746887,0.5955269932746887,,
34,,244,,,,,0.692741870880127,0.6033192276954651
34,3.865517646772787e-05,244,0.7668522000312805,0.5902633666992188,0.5902633666992188,0.5902633666992188,,
35,,251,,,,,0.6971774101257324,0.5988601446151733
35,4.0409446228295565e-05,251,0.767105221748352,0.5843115448951721,0.5843115448951721,0.5843115448951721,,
36,,258,,,,,0.7122983932495117,0.5936638116836548
36,4.2180319724138826e-05,258,0.7661184072494507,0.5801540017127991,0.5801540017127991,0.5801540017127991,,
37,,265,,,,,0.7133064866065979,0.5926724672317505
37,4.396525037009269e-05,265,0.7706730365753174,0.5717189908027649,0.5717189908027649,0.5717189908027649,,
38,,272,,,,,0.7290322780609131,0.5913811326026917
38,4.5761698856949806e-05,272,0.763790488243103,0.5691165924072266,0.5691165924072266,0.5691165924072266,,
39,,279,,,,,0.7235887050628662,0.5868399143218994
39,4.756708221975714e-05,279,0.7738107442855835,0.561643123626709,0.561643123626709,0.561643123626709,,
