epoch,learning_rate,step,training_auroc,training_coral_loss,training_coral_weight,training_loss,training_source_loss,training_total_loss,validation_auroc,validation_loss
14,1.0636567822075449e-05,104,0.7307692766189575,6.461751036113128e-05,0.5,0.6687264442443848,0.668694019317627,0.6687264442443848,,
15,,111,,,,,,,0.7316532731056213,0.6601635813713074
15,1.1587609151320066e-05,111,0.7360070943832397,6.085364657337777e-05,0.5,0.6657307147979736,0.6657003164291382,0.6657307147979736,,
16,,118,,,,,,,0.7354838848114014,0.6548365950584412
16,1.2596541637321934e-05,118,0.7375506162643433,6.238171044969931e-05,0.5,0.6634042859077454,0.6633731722831726,0.6634042859077454,,
17,,125,,,,,,,0.751008152961731,0.6514275670051575
17,1.366191736451583e-05,125,0.7423583269119263,6.685568951070309e-05,0.5,0.659713864326477,0.6596804857254028,0.659713864326477,,
18,,132,,,,,,,0.7588709592819214,0.6468053460121155
18,1.4782214748265687e-05,132,0.7418268918991089,6.227676931302994e-05,0.5,0.6570749282836914,0.6570439338684082,0.6570749282836914,,
19,,139,,,,,,,0.7637096643447876,0.6418821215629578
19,1.5955825801938772e-05,139,0.7374430894851685,6.925616617081687e-05,0.5,0.6536426544189453,0.6536080241203308,0.6536426544189453,,
20,,146,,,,,,,0.76169353723526,0.6396046280860901
20,1.7181064322357997e-05,146,0.7352479696273804,6.833279621787369e-05,0.5,0.650560736656189,0.6505265831947327,0.650560736656189,,
21,,153,,,,,,,0.7637096643447876,0.6345477104187012
21,1.845618498919066e-05,153,0.7331477403640747,7.107549754437059e-05,0.5,0.6476370692253113,0.6476015448570251,0.6476370692253113,,
22,,160,,,,,,,0.76169353723526,0.6268755793571472
22,1.9779357899096794e-05,160,0.7364373207092285,7.727374031674117e-05,0.5,0.6434370279312134,0.6433984041213989,0.6434370279312134,,
23,,167,,,,,,,0.7629032135009766,0.6203911304473877
23,2.1148687665117905e-05,167,0.7365890741348267,7.534340693382546e-05,0.5,0.639861524105072,0.6398237943649292,0.639861524105072,,
24,,174,,,,,,,0.7677419185638428,0.6171413660049438
24,2.256220977869816e-05,174,0.739296555519104,8.268075907835737e-05,0.5,0.6357579231262207,0.6357166171073914,0.6357579231262207,,
25,,181,,,,,,,0.7633064389228821,0.6158629655838013
25,2.401790152362082e-05,181,0.7391953468322754,8.832811727188528e-05,0.5,0.6314845085144043,0.631440281867981,0.6314845085144043,,
26,,188,,,,,,,0.7713710069656372,0.6107490658760071
26,2.551367288106121e-05,188,0.7398785352706909,8.616373816039413e-05,0.5,0.6260745525360107,0.6260314583778381,0.6260745525360107,,
27,,195,,,,,,,0.7681452035903931,0.6059877872467041
27,2.7047391995438375e-05,195,0.7396255135536194,9.6439580374863e-05,0.5,0.6220694780349731,0.6220212578773499,0.6220694780349731,,
28,,202,,,,,,,0.76572585105896,0.6014999151229858
28,2.8616854251595214e-05,202,0.7420546412467957,0.0001013703877106309,0.5,0.6179892420768738,0.6179385781288147,0.6179892420768738,,
29,,209,,,,,,,0.7697581052780151,0.590732753276825
29,3.0219811378628947e-05,209,0.741953432559967,0.00011744639778044075,0.5,0.6136537790298462,0.6135950684547424,0.6136537790298462,,
30,,216,,,,,,,0.7633064985275269,0.5909189581871033
30,3.1853971449891105e-05,216,0.7433704137802124,0.00012329296441748738,0.5,0.6094722747802734,0.6094106435775757,0.6094722747802734,,
31,,223,,,,,,,0.7633064985275269,0.5847366452217102
31,3.351698615006171e-05,223,0.744331955909729,0.0001253777591045946,0.5,0.6050991415977478,0.6050364375114441,0.6050991415977478,,
32,,230,,,,,,,0.7616935968399048,0.5853492617607117
32,3.5206474422011524e-05,230,0.7502024173736572,0.00014384376117959619,0.5,0.5994648933410645,0.5993929505348206,0.5994648933410645,,
33,,237,,,,,,,0.7596774101257324,0.5835972428321838
33,3.692002792377025e-05,237,0.7448127269744873,0.00016767963825259358,0.5,0.5967525243759155,0.5966686010360718,0.5967525243759155,,
34,,244,,,,,,,0.7588709592819214,0.5714412331581116
34,3.865517646772787e-05,244,0.7467864751815796,0.00016362356836907566,0.5,0.5916388034820557,0.5915570259094238,0.5916388034820557,,
35,,251,,,,,,,0.7536290884017944,0.5725528001785278
35,4.0409446228295565e-05,251,0.7545293569564819,0.0001819788449211046,0.5,0.585686206817627,0.5855953097343445,0.585686206817627,,
36,,258,,,,,,,0.756854772567749,0.5761550664901733
36,4.2180319724138826e-05,258,0.7560222744941711,0.0002008133742492646,0.5,0.5814438462257385,0.5813434720039368,0.5814438462257385,,
37,,265,,,,,,,0.7592742443084717,0.5745720267295837
37,4.396525037009269e-05,265,0.7568320035934448,0.00026343503850512207,0.5,0.5783612132072449,0.5782294869422913,0.5783612132072449,,
38,,272,,,,,,,0.7572580575942993,0.5656924247741699
38,4.5761698856949806e-05,272,0.7652834057807922,0.00025694406940601766,0.5,0.5732473134994507,0.5731188058853149,0.5732473134994507,,
39,,279,,,,,,,0.7584677338600159,0.5669680833816528
39,4.756708221975714e-05,279,0.7660931348800659,0.0002734032750595361,0.5,0.5676077604293823,0.5674710273742676,0.5676077604293823,,
