epoch,learning_rate,step,training_auroc,training_loss,training_source_loss,training_total_loss,validation_auroc,validation_loss
24,,249,,,,,0.6903127431869507,0.6721475720405579
24,1.333983163931407e-05,249,0.6818681359291077,0.6709281802177429,0.6709281802177429,0.6709281802177429,,
25,,259,,,,,0.6861174702644348,0.6699678897857666
25,1.4104270121606532e-05,259,0.678153395652771,0.6701170802116394,0.6701170802116394,0.6701170802116394,,
26,,269,,,,,0.6861174702644348,0.6687911152839661
26,1.4895115782564972e-05,269,0.6998268365859985,0.6651774048805237,0.6651774048805237,0.6651774048805237,,
27,,279,,,,,0.692219614982605,0.6683163046836853
27,1.5711817468400113e-05,279,0.6902890801429749,0.6647783517837524,0.6647783517837524,0.6647783517837524,,
28,,289,,,,,0.7017543911933899,0.6640340089797974
28,1.6553813111386262e-05,289,0.6990563869476318,0.6633565425872803,0.6633565425872803,0.6633565425872803,,
29,,299,,,,,0.7051868438720703,0.6625097393989563
29,1.7420510630472563e-05,299,0.7047061920166016,0.6606512665748596,0.6606512665748596,0.6606512665748596,,
30,,309,,,,,0.7059496641159058,0.659690260887146
30,1.831130612117704e-05,309,0.7103320360183716,0.6578284502029419,0.6578284502029419,0.6578284502029419,,
31,,319,,,,,0.7092868089675903,0.6557181477546692
31,1.9225581127102487e-05,319,0.7170568704605103,0.6556398272514343,0.6556398272514343,0.6556398272514343,,
32,,329,,,,,0.7109076976776123,0.6584954857826233
32,2.0162699001957662e-05,329,0.7150859832763672,0.6548571586608887,0.6548571586608887,0.6548571586608887,,
33,,339,,,,,0.7095727920532227,0.6585389375686646
33,2.112200490955729e-05,339,0.7161849141120911,0.6518343687057495,0.6518343687057495,0.6518343687057495,,
34,,349,,,,,0.7114797830581665,0.6559128761291504
34,2.2102824004832655e-05,349,0.7167463302612305,0.6496380567550659,0.6496380567550659,0.6496380567550659,,
35,,359,,,,,0.7115751504898071,0.6477344036102295
35,2.310448144271504e-05,359,0.7196369171142578,0.6460914015769958,0.6460914015769958,0.6460914015769958,,
36,,369,,,,,0.7172006368637085,0.6388213634490967
36,2.4126278731273487e-05,369,0.7278069257736206,0.6424885988235474,0.6424885988235474,0.6424885988235474,,
37,,379,,,,,0.7112890481948853,0.6431865096092224
37,2.516750646464061e-05,379,0.7198041677474976,0.6410854458808899,0.6410854458808899,0.6410854458808899,,
38,,389,,,,,0.7131960391998291,0.6399405002593994
38,2.6227422495139763e-05,389,0.7208552360534668,0.6362538933753967,0.6362538933753967,0.6362538933753967,,
39,,399,,,,,0.7151029109954834,0.6407070159912109
39,2.7305308321956545e-05,399,0.7206641435623169,0.6342101097106934,0.6342101097106934,0.6342101097106934,,
